Open,High,Low,Close
124.60,125.48,124.55,125.46
125.46,125.53,125.07,125.25
125.25,125.80,125.16,125.73
125.69,125.85,125.46,125.85
125.85,126.72,125.81,126.72
126.72,126.74,126.23,126.39
126.36,126.72,126.36,126.68
126.68,126.73,126.31,126.56
126.56,127.20,126.56,127.05
127.05,127.48,126.82,127.34
127.34,127.34,126.72,126.72
126.72,127.05,126.46,126.82
126.85,127.12,126.56,127.07
127.05,127.17,126.64,126.73
126.76,126.78,126.33,126.56
126.56,126.68,126.00,126.30
126.30,126.76,126.23,126.53
126.53,126.60,125.74,126.06
126.06,126.17,125.68,125.71
125.78,126.10,125.67,126.01
126.02,126.25,125.95,126.19
126.19,126.77,126.19,126.64
126.65,126.80,126.47,126.77
126.77,127.13,126.77,127.04
127.04,127.31,126.98,127.15
127.15,127.15,126.68,126.84
126.86,126.90,126.66,126.78
126.81,127.10,126.81,127.09
127.09,127.60,126.95,127.51
127.51,127.53,126.77,126.90
126.90,126.92,126.35,126.49
126.49,127.24,126.49,127.17
127.20,127.22,126.82,126.95
126.98,127.06,126.61,126.97
126.94,126.96,126.44,126.52
126.50,126.97,126.47,126.49
126.50,126.78,125.92,126.22
126.22,126.91,126.22,126.88
126.90,127.20,126.69,126.80
126.80,126.93,126.01,126.04
126.06,126.26,124.71,124.83
124.84,125.29,124.84,125.05
125.05,125.38,125.00,125.15
125.21,125.21,124.89,125.02
125.02,125.14,124.24,124.54
124.54,124.91,124.33,124.74
124.75,124.75,124.33,124.44
124.44,124.67,124.23,124.46
124.46,125.02,124.46,124.73
124.72,124.72,123.82,124.09
124.13,124.45,123.93,123.96
123.97,123.97,123.09,123.14
123.14,123.67,123.14,123.55
123.55,123.74,123.32,123.69
123.69,123.69,123.10,123.34
123.34,123.60,123.04,123.13
123.18,123.43,123.08,123.30
123.31,123.83,123.31,123.69
123.69,124.27,123.69,124.24
124.24,124.25,123.90,124.10
124.10,124.10,123.50,123.76
123.76,123.88,123.50,123.78
123.76,124.03,123.35,124.03
124.03,124.17,123.95,124.05
124.05,124.15,123.72,123.90
123.95,124.64,123.95,124.55
124.56,124.69,124.40,124.60
124.59,124.59,124.22,124.34
124.30,124.40,124.15,124.25
124.25,124.52,124.02,124.02
124.04,124.14,123.65,123.67
123.67,123.76,123.52,123.59
123.59,123.72,123.51,123.68
123.68,123.84,123.55,123.62
123.69,123.96,123.60,123.89
123.94,124.09,123.70,123.70
123.67,123.78,123.48,123.67
123.70,123.71,123.12,123.22
123.20,123.25,122.73,122.81
122.81,122.91,122.29,122.83
122.78,123.36,122.66,123.20
123.18,123.51,123.10,123.50
123.50,123.77,123.26,123.77
123.77,123.77,123.51,123.66
123.66,123.85,123.34,123.56
123.53,123.53,123.12,123.32
123.32,123.89,123.32,123.69
123.69,123.86,123.51,123.54
123.54,123.75,123.20,123.28
123.28,123.41,122.83,122.86
122.92,123.07,122.73,123.00
123.00,123.29,122.76,123.10
123.07,123.23,123.00,123.02
123.04,123.40,122.87,122.90
122.91,123.18,122.48,122.56
122.54,122.88,122.54,122.83
122.83,123.42,122.82,123.18
123.18,123.21,123.00,123.02
123.02,123.39,123.01,123.37
123.37,123.92,123.36,123.86
123.90,124.20,123.72,124.11
124.11,124.12,123.88,124.06
124.06,124.09,123.72,123.83
123.82,123.95,123.52,123.70
123.70,123.70,123.21,123.31
123.31,123.62,123.31,123.57
123.57,123.65,123.30,123.41
123.44,123.51,122.97,123.21
123.21,123.25,122.95,123.11
123.00,123.00,122.25,122.28
122.29,122.53,121.94,121.98
122.02,122.02,121.56,121.75
121.75,121.93,121.49,121.50
121.52,121.60,121.28,121.46
121.46,121.76,121.38,121.69
121.70,121.74,121.31,121.64
121.64,121.64,120.92,121.08
121.04,121.41,120.67,120.72
120.72,121.09,120.72,120.92
120.92,121.03,120.28,120.32
120.32,120.54,120.05,120.32
120.32,120.36,120.03,120.30
120.30,120.68,120.14,120.43
120.40,120.62,120.15,120.47
120.47,120.90,120.34,120.89
120.89,121.08,120.73,120.96
120.94,121.08,120.56,120.64
120.64,120.83,120.33,120.46
120.46,120.99,120.29,120.94
120.94,121.52,120.89,121.32
121.32,121.45,121.07,121.15
121.15,121.46,121.07,121.36
121.36,121.67,121.18,121.18
121.18,121.49,121.01,121.01
121.02,121.16,120.41,120.45
120.45,120.65,119.72,119.83
119.83,120.07,119.65,119.98
119.98,119.99,119.59,119.79
119.79,119.93,119.43,119.52
119.52,120.19,119.52,120.00
120.00,120.21,119.86,119.96
119.96,120.14,119.75,120.10
120.10,120.10,119.55,119.68
119.68,119.68,119.26,119.32
119.32,119.50,118.88,118.92
118.89,119.30,118.88,119.00
119.00,119.09,118.50,118.56
118.56,118.89,118.24,118.35
118.35,118.93,118.20,118.90
118.90,118.91,118.67,118.77
118.77,118.77,118.16,118.40
118.37,119.12,118.37,118.77
118.77,118.89,118.15,118.26
118.25,118.72,118.06,118.37
118.37,119.00,118.33,118.96
118.94,119.40,118.83,119.10
119.12,119.22,118.52,118.77
118.77,118.80,117.87,118.22
118.22,119.20,118.22,118.96
118.96,119.19,118.66,118.79
118.75,118.88,118.50,118.78
118.78,119.10,118.50,118.58
118.58,119.05,118.50,119.04
119.04,119.04,118.45,118.50
118.52,118.88,118.34,118.55
118.53,118.57,118.00,118.15
118.15,118.77,118.15,118.48
118.48,118.60,117.66,117.72
117.72,118.10,117.65,117.89
117.89,117.98,117.33,117.46
117.46,117.73,116.90,117.09
117.09,117.32,116.81,117.03
117.03,117.63,117.00,117.36
117.36,117.53,117.02,117.13
117.14,118.13,117.13,118.00
118.04,118.38,117.86,118.32
118.32,118.60,118.20,118.54
118.54,118.54,118.14,118.25
118.24,118.50,117.97,118.49
118.49,119.10,118.14,119.09
119.09,119.13,118.79,118.97
118.97,119.28,118.78,118.93
118.92,119.58,118.92,119.35
119.35,119.35,118.77,118.87
118.81,119.24,118.79,119.24
119.24,119.48,119.04,119.21
119.21,119.41,118.94,118.94
118.94,119.14,118.69,118.90
118.90,119.39,118.90,119.22
119.22,119.37,118.89,119.06
119.06,119.98,119.05,119.79
119.76,119.95,119.55,119.55
119.55,119.82,119.37,119.71
119.75,119.80,119.08,119.29
119.29,119.60,118.81,118.82
118.82,118.87,118.12,118.42
118.43,118.66,118.28,118.66
118.66,118.70,117.86,118.11
118.12,118.12,117.75,117.81
117.82,118.18,117.72,117.77
117.77,118.05,117.68,117.82
117.82,118.25,117.56,118.20
118.20,118.72,118.15,118.66
118.67,118.78,118.41,118.55
118.55,119.13,118.38,119.07
119.07,119.48,118.86,119.41
119.41,119.78,119.41,119.65
119.65,119.66,119.23,119.45
119.45,119.92,119.43,119.75
119.77,119.81,119.43,119.51
119.51,119.87,119.17,119.62
119.64,119.83,119.38,119.83
119.82,120.64,119.82,120.54
120.51,120.51,120.21,120.37
120.36,120.40,119.97,119.97
119.99,120.07,119.83,119.93
119.96,120.15,119.85,119.86
119.89,119.94,119.37,119.53
119.53,119.82,119.44,119.44
119.51,119.60,118.95,119.13
119.13,119.24,118.96,118.96
118.96,119.57,118.84,119.49
119.49,119.53,119.31,119.50
119.54,119.94,119.54,119.85
119.88,120.17,119.58,120.08
120.13,120.14,119.73,119.87
119.87,120.00,119.41,119.48
119.48,119.59,119.18,119.27
119.27,119.50,119.01,119.03
119.03,119.68,119.02,119.54
119.54,119.96,119.54,119.72
119.72,120.65,119.67,120.61
120.61,120.62,120.19,120.29
120.29,120.36,119.95,120.17
120.17,120.49,120.09,120.20
120.20,121.02,120.20,120.88
120.86,121.26,120.68,121.23
121.22,121.50,121.05,121.26
121.26,121.61,121.24,121.43
121.43,121.55,121.02,121.04
121.04,121.24,120.65,121.03
121.02,121.24,120.90,121.01
121.01,121.88,120.93,121.74
121.74,121.78,121.42,121.63
121.60,121.66,120.88,121.01
121.04,121.16,120.83,120.95
120.95,121.25,120.95,121.17
121.17,121.54,121.09,121.24
121.16,121.16,120.76,120.80
120.80,121.21,120.58,120.77
120.83,121.36,120.77,121.22
121.20,121.42,121.02,121.27
121.30,121.72,121.30,121.54
121.54,121.65,121.37,121.61
121.61,121.77,121.46,121.60
121.60,121.67,120.86,120.91
120.91,120.99,120.58,120.68
120.66,121.12,120.56,120.72
120.72,120.80,120.39,120.42
120.42,120.61,120.11,120.13
120.15,120.15,119.50,119.72
119.72,120.25,119.72,120.12
120.12,120.27,119.91,119.99
119.99,119.99,119.68,119.78
119.83,120.00,119.62,119.71
119.71,120.03,119.69,119.79
119.75,120.05,119.14,119.36
119.36,119.72,119.32,119.37
119.38,119.38,118.80,119.00
118.98,119.29,118.75,118.91
118.91,119.21,118.68,119.18
119.18,119.58,119.16,119.37
119.36,119.43,119.05,119.10
119.10,119.83,119.10,119.68
119.67,120.41,119.66,120.27
120.27,120.28,120.03,120.15
120.10,120.24,119.87,119.95
119.95,120.42,119.95,120.40
120.42,121.11,120.39,120.95
120.97,121.28,120.71,121.25
121.20,121.22,120.85,120.85
120.85,121.58,120.83,121.47
121.46,122.02,121.27,121.98
121.98,122.19,121.62,121.72
121.72,121.74,121.25,121.55
121.53,122.00,121.41,121.82
121.81,121.93,121.60,121.83
121.83,122.58,121.81,122.50
122.51,122.52,122.18,122.20
122.20,122.87,122.20,122.54
122.57,123.10,122.57,122.99
122.99,123.07,122.63,122.92
122.92,123.09,122.75,122.82
122.82,123.08,122.44,122.51
122.54,122.55,122.05,122.14
122.14,122.41,122.04,122.06
122.06,122.06,121.43,121.43
121.43,121.73,121.34,121.52
121.52,121.55,121.04,121.45
121.45,122.04,121.37,121.80
121.83,122.06,121.73,121.77
121.76,121.99,121.13,121.37
121.37,121.78,121.37,121.60
121.60,121.74,121.45,121.65
121.60,121.94,121.37,121.37
121.38,121.39,120.74,121.24
121.24,121.34,121.06,121.14
121.19,121.90,121.10,121.78
121.78,121.80,121.36,121.38
121.38,121.69,120.70,121.34
121.37,121.55,121.18,121.20
121.21,121.42,121.12,121.32
121.31,121.59,121.09,121.25
121.18,121.37,121.01,121.21
121.21,121.41,121.04,121.32
121.32,121.99,121.23,121.95
121.95,121.99,121.66,121.66
121.66,122.17,121.66,122.04
122.04,122.17,121.66,121.71
126.98,127.36,126.67,126.96
126.98,127.61,126.95,126.95
126.90,127.38,126.90,127.00
127.00,127.00,126.28,126.81
126.81,126.98,126.10,126.22
126.24,126.64,125.74,125.77
125.77,126.54,125.76,126.54
126.59,126.96,126.42,126.48
126.48,126.57,126.10,126.15
126.15,126.86,125.97,126.70
126.70,127.78,126.49,127.78
127.75,127.90,127.40,127.75
127.74,128.09,127.42,128.09
128.09,128.21,127.74,127.88
127.88,128.27,127.82,128.15
128.15,128.58,128.14,128.53
128.51,128.94,128.40,128.92
128.90,129.12,128.77,129.04
129.04,129.27,128.94,128.99
128.99,129.05,128.63,129.05
129.05,129.33,128.72,128.79
128.79,129.07,128.75,128.89
128.89,129.00,128.64,128.76
128.76,128.84,128.45,128.51
128.51,128.72,128.34,128.36
128.36,128.70,128.36,128.60
128.60,129.00,128.60,128.92
128.92,129.05,128.73,128.96
128.96,129.04,128.76,128.92
128.94,129.03,128.50,128.72
128.81,129.08,128.21,128.26
128.26,128.70,128.18,128.69
128.70,129.49,128.70,129.19
129.19,129.43,129.04,129.23
129.24,129.44,129.03,129.43
129.43,129.48,129.22,129.39
129.39,129.63,129.28,129.42
129.42,129.42,129.02,129.32
129.32,129.44,129.10,129.37
129.39,129.74,129.34,129.67
129.67,129.87,129.47,129.76
129.76,130.00,129.65,129.67
129.67,129.76,129.54,129.75
129.73,130.05,129.60,129.92
129.92,129.94,129.70,129.85
129.86,130.22,129.67,130.22
130.16,130.30,130.00,130.17
130.20,130.32,129.91,130.01
130.01,130.23,129.85,130.20
130.22,130.30,130.08,130.21
130.21,130.36,130.01,130.08
130.08,130.33,130.04,130.27
130.23,130.27,129.89,130.15
130.15,130.39,129.97,130.12
130.17,130.28,130.03,130.18
130.18,130.23,129.96,130.17
130.17,130.44,130.17,130.38
130.38,130.48,130.30,130.39
130.39,130.55,130.28,130.52
130.51,130.81,130.51,130.65
130.65,130.71,130.28,130.33
130.33,130.33,129.80,129.88
129.88,129.90,129.48,129.88
129.88,130.09,129.86,129.87
129.87,129.95,129.55,129.85
129.85,130.22,129.81,130.13
130.16,130.30,130.04,130.07
130.07,130.31,130.05,130.28
130.28,130.39,129.88,129.92
129.92,130.16,129.82,129.87
129.87,130.07,129.64,129.64
129.64,129.83,129.49,129.77
129.73,129.97,129.60,129.92
129.90,130.13,129.86,130.12
130.11,130.31,129.80,129.86
129.87,130.06,129.57,129.66
129.65,129.76,129.40,129.43
129.46,129.50,129.25,129.40
129.40,129.62,129.25,129.27
129.27,129.53,129.22,129.35
129.35,129.63,129.30,129.42
129.42,129.75,129.34,129.72
129.72,129.98,129.71,129.78
129.78,129.84,129.62,129.82
129.82,129.99,129.75,129.80
129.80,129.84,129.40,129.48
129.47,129.78,129.45,129.72
129.72,130.03,129.72,129.90
129.90,130.16,129.89,130.12
130.12,130.28,130.08,130.22
130.22,130.32,129.95,130.09
130.12,130.20,129.86,129.86
129.91,130.16,129.87,130.05
130.05,130.10,129.74,129.79
129.79,130.15,129.75,130.07
130.07,130.34,129.98,130.32
130.31,130.50,130.26,130.35
130.35,130.46,130.27,130.42
130.42,130.42,130.12,130.16
130.17,130.34,129.99,130.03
130.03,130.07,129.35,129.41
129.41,129.53,129.10,129.13
129.13,129.18,128.92,128.95
128.95,129.21,128.78,129.15
129.15,129.26,129.03,129.18
129.17,129.52,129.07,129.37
129.38,129.64,129.37,129.64
129.63,129.87,129.59,129.72
129.72,129.81,129.69,129.77
129.77,129.77,129.62,129.62
129.62,129.97,129.58,129.79
129.82,130.09,129.82,129.94
129.94,130.09,129.68,129.75
129.66,130.04,129.66,129.78
129.81,130.04,129.80,129.93
129.93,130.05,129.80,129.95
129.95,130.08,129.83,129.88
129.88,129.97,129.79,129.79
129.80,130.12,129.79,130.06
130.06,130.26,130.01,130.21
130.26,130.49,130.25,130.49
130.49,130.51,130.24,130.28
130.28,130.40,130.25,130.25
130.24,130.24,129.84,129.94
129.94,130.13,129.79,130.10
130.10,130.42,130.10,130.21
130.18,130.28,130.11,130.18
130.14,130.24,129.81,129.91
129.91,130.06,129.55,129.68
129.71,130.21,129.71,130.18
130.18,130.32,130.10,130.32
130.29,130.36,130.15,130.23
130.23,130.39,130.20,130.29
130.29,130.48,130.29,130.42
130.44,130.48,130.24,130.37
130.37,130.49,130.04,130.05
130.07,130.27,130.01,130.14
130.14,130.23,129.70,129.80
129.80,129.87,129.51,129.64
129.64,129.79,129.56,129.67
129.67,129.99,129.67,129.99
130.00,130.08,129.64,129.67
129.67,130.09,129.67,130.07
130.09,130.23,130.02,130.13
130.13,130.22,130.06,130.13
130.13,130.23,130.03,130.23
130.20,130.20,129.96,130.15
130.15,130.26,129.91,130.24
130.24,130.31,130.09,130.29
130.29,130.29,130.00,130.00
130.00,130.30,129.69,130.25
130.28,130.48,130.28,130.48
130.48,130.48,130.29,130.37
130.34,130.47,130.31,130.40
130.42,130.55,130.38,130.40
130.40,130.49,130.09,130.32
130.32,130.34,130.09,130.21
130.21,130.21,129.93,130.03
130.02,130.14,129.95,130.08
130.11,130.21,130.07,130.17
130.17,130.33,130.03,130.07
130.07,130.11,129.90,130.01
130.02,130.11,129.88,130.00
130.00,130.00,129.80,129.97
129.97,130.00,129.41,129.47
129.47,129.57,129.35,129.35
129.35,129.69,129.35,129.69
129.69,129.75,129.55,129.66
129.66,129.72,129.50,129.53
129.56,129.56,129.10,129.11
129.11,129.17,128.76,128.82
128.82,128.88,128.52,128.68
128.68,128.86,128.59,128.82
128.82,128.88,128.55,128.59
128.59,128.82,128.54,128.76
128.77,128.91,128.60,128.83
128.83,129.04,128.77,128.99
128.99,129.13,128.94,129.04
129.04,129.04,128.47,128.49
128.49,128.78,128.46,128.69
128.69,129.04,128.69,128.88
128.88,128.88,128.50,128.55
128.55,128.56,128.26,128.32
128.32,128.40,128.24,128.32
128.33,128.38,128.13,128.19
128.19,128.36,128.02,128.23
128.23,128.47,128.17,128.43
128.43,128.65,128.43,128.49
128.48,128.49,128.08,128.17
128.15,128.28,128.12,128.19
128.19,128.52,128.10,128.45
128.45,128.57,128.33,128.44
128.47,128.70,128.46,128.58
128.58,128.90,128.46,128.82
128.85,128.94,128.67,128.72
128.71,128.76,128.55,128.58
128.58,128.79,128.58,128.58
128.58,128.76,128.48,128.73
128.74,128.86,128.42,128.44
128.43,128.53,128.30,128.32
128.32,128.69,128.25,128.67
128.64,128.70,128.51,128.70
128.65,128.66,128.37,128.54
128.54,128.54,128.28,128.34
128.34,128.43,127.73,127.86
127.86,128.02,127.78,127.80
127.80,128.08,127.80,127.91
127.91,128.06,127.81,127.92
127.92,128.16,127.86,128.11
128.10,128.41,128.05,128.36
128.36,128.77,128.36,128.72
128.73,128.79,128.63,128.75
128.75,128.75,128.38,128.38
128.38,128.55,128.29,128.32
128.32,128.38,127.92,127.95
127.97,128.12,127.78,127.78
127.77,127.92,127.25,127.33
127.33,127.60,127.28,127.51
127.51,127.52,127.30,127.34
127.31,127.44,127.28,127.43
127.43,127.63,127.31,127.51
127.51,127.54,127.17,127.24
127.24,127.51,127.20,127.25
127.25,127.56,127.25,127.55
127.55,127.65,127.38,127.41
127.40,127.40,126.85,126.99
126.99,127.04,126.50,126.53
126.53,126.81,126.52,126.71
126.71,126.82,126.35,126.42
126.40,126.42,126.10,126.31
126.31,126.59,126.28,126.58
126.54,126.59,126.38,126.38
126.38,126.38,125.88,125.91
125.91,126.36,125.81,126.32
126.33,126.49,126.29,126.37
126.37,126.49,126.11,126.47
126.47,126.50,126.29,126.40
126.40,126.65,126.12,126.64
126.64,126.86,126.59,126.84
126.85,126.85,126.62,126.75
126.71,126.97,126.42,126.45
126.45,126.55,125.88,125.88
125.88,125.95,125.08,125.22
125.22,125.79,125.22,125.52
125.52,125.91,125.52,125.83
125.84,126.01,125.66,125.95
125.93,126.19,125.87,126.17
126.15,126.56,126.15,126.31
126.31,126.34,126.03,126.16
126.16,126.47,126.08,126.41
126.41,126.62,126.28,126.33
126.30,126.61,126.20,126.33
126.33,126.70,126.33,126.58
126.58,126.70,126.48,126.67
126.67,126.73,126.49,126.51
126.51,126.96,126.26,126.91
126.92,127.02,126.87,126.87
126.87,127.19,126.82,127.07
127.07,127.37,127.06,127.33
127.33,127.39,127.23,127.25
127.23,127.29,127.09,127.20
127.19,127.47,127.18,127.40
127.40,127.46,127.32,127.35
127.35,127.45,127.29,127.45
127.45,127.52,127.39,127.39
127.40,127.57,127.35,127.45
127.41,127.46,127.27,127.32
127.32,127.48,127.32,127.45
127.45,127.47,127.24,127.27
127.27,127.47,127.27,127.32
127.30,127.33,126.80,126.90
126.90,126.92,126.90,126.91
